"","TweetId","Text"
"1393",1362912213476990976,"“As Texas deep freeze subsides, some households now face electricity bills as high as $10,000”

https://t.co/a4tjbGsi2u https://t.co/azTfIDzjUr"
"1394",1362912211006537728,"@NWSBoston @WX1BOX 
North Weymouth reports 1.00"" new inch of snow on snow board. cleared, Old snow total 1.75"". New Storm total 2.75""
Moderate snow 32F Box Spotter 16-666 https://t.co/L3QeWDm0ke"
"1395",1362912210192850944,"#Overwatch2 They showed us a whole bunch of nothing, they just gave us casual fuel Disinstalla means uninstall in italian. Fuck blizzard fuck overwatch I regret every second I spent on this game. https://t.co/E1xZ4Mbn8w"
"1396",1362912209039425536,"Democrats go on offensive, blaming GOP neglect, weak laws for deadly Texas power outages https://t.co/3s7oydLBdB"
"1397",1362912208003465216,"@RachelFrank_CT I think I've had more snow in Lebanon in this last wave then I did all day."
"1398",1362912202395701248,"Just saying- Texas animal cruelty laws seem pretty tight. I’d think freezing weather qualifies. #poodlesickle #CancunCruz #Snowflake https://t.co/DGK6P9elja"
"1399",1362912199954616320,"Ted Cruz needs to be voted out of office. He ran away to Mexico while Texans were freezing in their homes with no heat, electricity or in most cases no water. We were left in total darkness with no one giving us any hope of our living conditions."
"1400",1362912191523954688,"China's Energy Agency Rocked by Coal Power Report — Radio Free Asia https://t.co/pmX1rCNDr2"
"1401",1362912187648458752,"@storm_ofmylife vou me matar

🥰🥰🥰"
"1402",1362912187648458752,"@storm_ofmylife vou me matar

🥰🥰🥰"
"1403",1362912185635254272,"If you've never been in a bucket truck, or don't know how to read a set of engineering drawings, or don't know what ballast is for a light, please shut up about TX.  What happened there is weather related, not political party related."
"1404",1362912183999471616,"@John_Rawlings @PaulDereume @Just_ReneaR @ezolaezola @La_Bete_humaine @AlexaNielsen6 @RebelArt5 @LauraBFlorio @BostonBubbalooo @AllisonEMoss2 @Marble772 @DoingJack @KelleyRose20 @Persiflage77 @1strongrobin @claypaulnobles @GrandpaSnarky @empath_g_app @zimraniaxy @LadyKenai @Anna_Sf_Ly @bamableu @Lakota_Rain @brianlewis3282 @MysterySolvent @TheClearCider @CupofJoeintheD2 @marynlm @Cirellan @LesterMoe6 @Carol_Cook75 @KevinSixx13 @ghost_kitty @scrantonville @BitchR @FieFom @FlaHarlock @Bornabrit1 @HeliaTropist @elise_pearlie @drkatraphael @LepapillonBlu @CarrollMack82 @Raymond_LLM @genevieve_777 @susannaspeaks5 You might find https://t.co/F6T8u9l4lX useful. It's an easy way to find and unfollow those who haven't followed you back. Safe and avoids a lot of scrolling. Don't do too many at once, or Twits will think you're a bot. 20 at a time is good."
"1405",1362912182544039936,"@RazzzzMMMaTaazz @EmilyBaucum @News4SA I lost power in stone oak for 3 days. Shavano Park also lost power for 2 days and Alamo heights for 2 days. The dominion also lost theirs for 3 days on and off. Stop with this ridiculousness."
"1406",1362912180820082688,"Power largely restored in Texas, but millions remain without drinking water https://t.co/4vM8AIc0Ws via @YouTube"
"1407",1362912180358819840,"@y0ungheisenburg Sir we’re talking about NY’s awful weather not it’s government"
"1408",1362912180144902144,"@HaschVivian @TeaPainUSA Here I am in Houston hunting for water, Ted Cruz better not show his mug in the stores I’ve been to."
"1409",1362912179968704512,"@VP Sounds good but since those people in Texas and all those nationwide impacted by the extreme weather while also struggling through the pandemic still haven't received the stimulus money you promised to work on right away I think words mean nothing without action."
"1410",1362912178345414656,"@TMZ Two utterly manipulative &amp; power starved megalomaniacs who sold their souls (for nothing) to help Trump get elected, for their own potential involvement &amp; connections to the corrupt leaders attempting to install fascism in America. They’re both sickening people. Remember?"
"1411",1362912178165194752,"@ZeitgeistFilm I'm from upstate NY, I can't stress this enough that everyone needs to learn cold weather survival skills. Skills that native Americans used for century's. YouTube is your source before its gone."
"1412",1362912171223642112,"Snow band producing HUGE snowflakes in Metuchen, New Jersey! ❄️❄️❄️ #NJwx @StormHour @JimCantore @StephanieAbrams @JenCarfagno @spann @AccuRayno @epawawx @nynjpaweather @NWS_MountHolly https://t.co/zPOg8RcXCC"
"1413",1362912171223642112,"Snow band producing HUGE snowflakes in Metuchen, New Jersey! ❄️❄️❄️ #NJwx @StormHour @JimCantore @StephanieAbrams @JenCarfagno @spann @AccuRayno @epawawx @nynjpaweather @NWS_MountHolly https://t.co/zPOg8RcXCC"
"1414",1362912170833453056,"cleaning and recovering from the Texas storm. If you guys want to send me a bag of skittles I won’t say no 😖 https://t.co/Q1s9ccuXnS"
"1415",1362912170498007040,"@1Pepocrates7 The kids and I have been working on one ourselves. Ill take photos when finished. We get crazy lake effect snow off lake erie."
"1416",1362912169516363776,"Abbott appointees made 'astonishing' cuts to power reliability team before deadly Texas storm according to the Houston Chronicle. https://t.co/G7mXLh1bi1"
"1417",1362912165322194944,"Winter Storm #Viola Advisory 6 [Unofficial]

...VIOLA WRAPPING UP IN THE UNITED STATES...
...THIS IS THE LAST ADVISORY...

View the advisory here: https://t.co/y3OxVUaN0Z

(#WXTwitter #WinterStormViola #winterstorm #snowstorm #snow #Snowmageddon2021 #snowday) https://t.co/VFwpOP1dtk"
"1418",1362912154622509056,"Why is Texas freezing? Beyond the weather, a major culprit is the design of the state’s electricity market. My latest with ⁦@russellgold⁩  https://t.co/LfVgMQ3WZ7"
"1419",1362912151237783552,"when they can do more than the state of texas’ government. power to her https://t.co/e5ILEhh8F4"
"1420",1362912146020044800,"@servicerotties Here in Münster, Germany, we had snow last week. A wheelchair user would have had great difficulties for days. I've had problems walking to the doc.

(I used the Google Translator, hope it's understandable.)"
"1421",1362912146020044800,"@servicerotties Here in Münster, Germany, we had snow last week. A wheelchair user would have had great difficulties for days. I've had problems walking to the doc.

(I used the Google Translator, hope it's understandable.)"
"1422",1362912145567059968,"@courosa It has been a crazy week to say the least. While we are resilient in Texas but we aren’t built for 180+ hours under freezing. We have been in good shape for food, water, heat and power. #thankful Thanks for checking."
"1423",1362912144166109184,"Yorktown community helped those without power and water during the winter storm https://t.co/EuQ9kqtXRN https://t.co/GFa96xzLwR"
"1424",1362912140542246912,"Remember how Blizzard is anti Hong Kong protests anyone remember that"
"1425",1362912139443396608,"The Texas power cuts were caused by an over reliance on renewable energy, in particular wind power, which can't cope with extreme weather, policies people like YOU wanted. 

And Californians can't talk, they had constant rolling blackouts just because it got kind of hot.😂 https://t.co/sL9wyEoz7L"
"1426",1362912136272486400,"@narendramodi if India to reach the super power status, need legal reforms clear simple cases in one hearing no more adjournments. People need immediate justice and resolution to simple daily issues. I know you are striving towards it hope you succeed."
"1427",1362912132291985408,"@kyooo_ko おつかれさまー！もうちょっと頑張ってーp(^_^)q"
"1428",1362912132224978944,"I SURVIVED THE TEXAS WINTER BLACKOUT -- I missed you all! :( time to head back to Birth by Sleep! :)
https://t.co/2ovUzbQqBN
#KingdomHearts #BirthBySleep"
"1429",1362912127263113216,"600+ Texans died in this Arctic storm while @SenTedCruz decides to abandon constiuents vs helping us. Resign  Traitor!! We don't need a hypocritical senator like you after the Electoral debacle. You're an embarrassment to TX. #MomsAreEverywhere"
"1430",1362912123970461696,"@tedcruz Green New Deal has never been passed &amp; TX has their OWN power grid, independent of other states, cuz they wanted to run their own show and not have to answer to federal regulations. Fact they are blaming Dems &amp; GND is insane! Never mind the big contributor to TX GOP is ERCOT"
"1431",1362912123970461696,"@tedcruz Green New Deal has never been passed &amp; TX has their OWN power grid, independent of other states, cuz they wanted to run their own show and not have to answer to federal regulations. Fact they are blaming Dems &amp; GND is insane! Never mind the big contributor to TX GOP is ERCOT"
"1432",1362912123655913472,"@Zeusislord7 @SeinenNinja @FullCommie Correction: To the Shinto, he was a kami on Earth, and that's what the people of Japan were forced to believe by their oppressors in power if they wanted to live."
"1433",1362912123655913472,"@Zeusislord7 @SeinenNinja @FullCommie Correction: To the Shinto, he was a kami on Earth, and that's what the people of Japan were forced to believe by their oppressors in power if they wanted to live."
"1434",1362912123014115328,"thin fucking ice every single one of y’all 👁👄👁"
"1435",1362912121780981760,"No power? Here's where to get free firewood, food, water, warmth in North Texas https://t.co/65MKEwDs2y"
"1436",1.362912118111e+18,"Beto O'Rourke slams Sen. Ted Cruz for flying to Mexico during storm crisis https://t.co/RtvE7tO3Rl"
"1437",1362912115657383936,"Texas storm: Biden to declare major disaster to secure federal aid – live https://t.co/n2Tsip9os5"
"1438",1362912112897589248,"Cruz travels to Cancun, Mexico as millions of Texans remain without power amid historic winter storm #wired https://t.co/FavuimjpAf"
"1439",1362912112897589248,"Cruz travels to Cancun, Mexico as millions of Texans remain without power amid historic winter storm #wired https://t.co/FavuimjpAf"
"1440",1362912107293859840,"Power returns but water an issue as Texas reels from icy storm https://t.co/NlOYNw58JZ @AJEnglishより"
"1441",1362912104810962944,"A Republican's damning admission offers a dark preview of the future. As Texas battles a severe snowstorm and mass power outages this winter, Tim Boyd, the now-former Republican mayor of Colorado City, revealed his party's plan.
https://t.co/iEYlNnaxpR"
"1442",1362912104810962944,"A Republican's damning admission offers a dark preview of the future. As Texas battles a severe snowstorm and mass power outages this winter, Tim Boyd, the now-former Republican mayor of Colorado City, revealed his party's plan.
https://t.co/iEYlNnaxpR"
"1443",1362912104555151360,"ERCOT needs to just join the rest of the United States on this power grid. Nobody is special in these United States. This bullshit can't happen again.

Dissolve ERCOT TODAY.
Add Texas to the Eastern Interconnection"
"1444",1362912104555151360,"ERCOT needs to just join the rest of the United States on this power grid. Nobody is special in these United States. This bullshit can't happen again.

Dissolve ERCOT TODAY.
Add Texas to the Eastern Interconnection"
"1445",1362912104555151360,"ERCOT needs to just join the rest of the United States on this power grid. Nobody is special in these United States. This bullshit can't happen again.

Dissolve ERCOT TODAY.
Add Texas to the Eastern Interconnection"
"1446",1362912103787466752,"@TheFirstonTV @JohnKerry Climate change does not effect the political elete ! Kerry said ten years ago New York would be under water by now !"
"1447",1362912103472848896,"The Texas electricity market suffered from catastrophic blackouts this week; California's market has rolling blackouts last year.

Can anyone create a market that delivers affordable, reliable power?

It's a problem that needs fixing.

https://t.co/mnhGOcusRM via @WSJ"
"1448",1362912103472848896,"The Texas electricity market suffered from catastrophic blackouts this week; California's market has rolling blackouts last year.

Can anyone create a market that delivers affordable, reliable power?

It's a problem that needs fixing.

https://t.co/mnhGOcusRM via @WSJ"
"1449",1362912101937864704,"@SoyIver Vaya mierda de empresa Blizzard"
"1450",1362912100079853568,"@3eanalshabab @13saeed هذا دليل ان المراقب لم يسمعه وكتب(لفظ عنصري بناء على ادعاء الجانب الشبابي) وهذا قد يقوي موقف الطرف القذر الذي تلفظ من تحت الكمامة ولم يسمعها سوى الاحتياط والجهاز الطبي وهذا يضعف موقف الشباب لذلك سيتم استجوابهم
وهناك لقطة توضح حضور نزار العقيل المتأخر ولم يسمعه ولذلك قام بالاعتذار"
"1451",1362912098699862016,"@BlizzardCS Si.   Muchas grasias un poquito complicado pero ya lo tengo, es primera vez usando blizzard 🙂"
"1452",1362912097789644800,"@JSimoncavage @CassyWearsHeels Perhaps you want to speak at the funerals of those dying from extreme freezing in Texas due to climate changes. Maybe you think you're an expert after having studied climate for how long? I wonder why you don't want a world where your offspring can breathe, drink clean water?🙃?"
"1453",1362912097693282304,"TEXAS ORDERED by Dept of Energy - NOT MAKE MORE POWER!
In your face from the SOURCE.
[link to https://t.co/bcMfkqZSpJ (secure)]

scribd source as well,
[link to https://t.co/4UQWKvyIQO (secure)]"
"1454",1362912096820879360,"In the middle of what seemed like a still, wintry wonderland, Scott Neufeld – like countless Oklahoma ranchers – battled the frigid temperatures &amp; snow as his family raced to take care of their cattle in the middle of calving season. Read Scott’s story at https://t.co/enpVUXFONT. https://t.co/W5Fh28cFBO"
"1455",1362912095419916288,"@Cernovich @mattgaetz Wow!  Many people died in TX. One man froze to death in his bed. People’s homes have burned to the ground bc there was no water to put out fires. Ppl hungry, thirsty and cold. And this is your response? Who cares about Cruz. He’s too self involved to care about anyone he serves"
"1456",1362912092966166528,"Goldman Sachs sees minimal oil price impact from Texas freeze – ET https://t.co/u8cONMdHaD 

#oilandgasindustry #oilfield #drilling #oil #petroleum #offshore #oilfieldlife #oilandgaslife #drillingrig #engineering #oilpatch #energy #oilindustry"
"1457",1362912092211187712,"@jpdube7 NOOOOOO! I live in Alberta. 
Cons, Neo-Cons, Libertarian-Cons, Dominionist-Cons...are all descriptors for selfish, incompetent, authoritarian, corrupt, pathological crooks. At this point, give them power and we’ll never get it back.
#NeverCPCNever"
"1458",1362912089874960384,"俺も人の怨みをかっているだろう"
"1459",1362912085332684800,"In December 2019, if you told me that Texas would freeze over in the middle of a global pandemic...I wouldn't have believed it."
"1460",1362912079137501184,"For yamhill county folks without power, there is an update and map available https://t.co/814cXRsSEH"
"1461",1362912079137501184,"For yamhill county folks without power, there is an update and map available https://t.co/814cXRsSEH"
"1462",1362912078969901056,"@texasdemocrats @ARTofCOOP @GregAbbott_TX ""Texas (in 2011) experienced an arctic cold front that brought unusually cold temperatures and gusty winds to the entire state for two days. ERCOT lost roughly one-third of its generation fleet... natural gas production dropped due to freeze-offs..."" p.29

https://t.co/etLqA77413"
"1463",1362912071990534144,"Prisons donated by fasting a meal to donate food, water to a  Texas pending doomsday snow storm."
"1464",1362912071827021824,"@avatarellie Dude I just got back water yesterday. For anyone living in Texas it’s a nightmare right now for essentials!"
"1465",1362912063744577536,"Another space hoax. 
This was filmed just outside Huddersfield after recent snow and has been colourised. You can see Castle Hill in the distance. https://t.co/48l2SV0m6D"
"1466",1362912063744577536,"Another space hoax. 
This was filmed just outside Huddersfield after recent snow and has been colourised. You can see Castle Hill in the distance. https://t.co/48l2SV0m6D"
"1467",1362912063576768512,"@freckled_frack I’m sorry you have these haters. I can relatie. 

It’s not bad. 

It’s a superpower!

My take: 
They’re acting out of insecurity. Your empathy exposes their lack AND the power of your empathy makes them jealous."
"1468",1362912059428536320,"Does anyone else remember watching ""The Day After Tomorrow"" in 2004-2005 and being like ""pfft, like freezing like that could ever happen in my lifetime""? Then almost two decades later, an ice storm hit Texas that made the temperature plummet like thirty degrees overnight. 😑"
"1469",1362912057549463552,"@aeri_C @theFranchize @KidSkribble @mikekoizumi @tboon59 @JasonBabbles amazing people I work with on OW2 at @Blizzard_Ent You guys are the best!!!! Oh man the feels!!!!"
"1470",1362912056068857856,"'Fraud' Ted Cruz mocked for attacking California now that millions in Texas have lost power https://t.co/CynDkngzA8"
"1471",1362912056068857856,"'Fraud' Ted Cruz mocked for attacking California now that millions in Texas have lost power https://t.co/CynDkngzA8"
"1472",1362912055288877056,"@TreyStoneAuthor If it's any consolation (it's not) Michael Crichton writes the same sentence almost verbatim to open two chapters of Jurassic Park.

""The tropical rain fell in drenching sheets."" Followed by ""The tropical rain fell in great drenching sheets."""
"1473",1362912049517506560,"@xprize @elonmusk @PeterDiamandis @AnoushehAnsari stop the hoax, water vapor contribute to 70% of the greenhouse effect, co2 contribute 10% https://t.co/Dld2BhxDwE"
"1474",1362912048519262208,"Fã da Blizzard tá feliz, bom pra eles"
"1475",1362912048447975424,"ラージしてみたけどデカイな
もうワンサイズデカくしないでよかった"
"1476",1362912047776817152,"Snow in Illinois too https://t.co/Y1P3kXjfd8"
"1477",1362912045621006336,"@JRehborn Mich haben alle Produkte von Blizzard nie abholen können. So war mir z.B. Guild Wars 1000x lieber als WoW. Auch der Kelch mit Diablo ging an mir vorbei. Einmal die Story durch und gut...."
"1478",1362912040013205504,"#AnimalCruelty cases are rising during Texas' winter storm https://t.co/6fwvP2NGe1"
"1479",1362912038050275328,"Sin fecha de OW2 y nada nuevo de OW desde eones, Blizzard, quien te ha visto y quién te ve."
"1480",1362912035319734272,"In a time when businesses need support the most, Appleton’s 2021 ‘Avenue of Ice event’ couldn’t have come at a better time.

Need something to do this weekend? Check out downtown Appleton and support local! @cityofappleton @jakewoodford920 

https://t.co/xrHt7lf7xe"
"1481",1362912034774343680,"このサンドウィッチもかなりスパイシーだと思うのですが逸脱加減が半端ない（捻り切れてしまうくらい）ので1枚書いたら気が済むヤツ。"
"1482",1362912033604304896,"@DJRN0255 Lol no she really did lose a Barbie in the snow today but we are from and live in Syracuse so... get over it lol it’ll melt in May 🤣"
"1483",1362912029128933376,"@AOC @LaCongresista @AOC thanks for supporting TX during this challenging time! @HoustonTX understands the need for diverse energy sources + grid resilience. We'd love to offer a tour of #GreentownHTX + intro to climatetech startups focused on electricity, water, + resiliency!"
"1484",1362912029057683456,"If Marvel doesn't make it Storm first, Kiki Layne would be Gal Gadot's perfect twin sister Nubia !! Watch: If Beale Street could talk! https://t.co/4e2NDqI4oX"
"1485",1362912028902502400,"@my2k still not over the whole banning a player for talking about hong kong protests. guess blizzard marches on"
"1486",1362912025387683840,"Alabama landed a power play(er) in @AlabamaBSB’s @owendiodati, eh? 🇨🇦🏒 #SAACspotlight https://t.co/2PuJrlG2x1"
"1487",1362912023051403264,"Cara, eu quero muito que a Blizzard tenha uma pegada diferente relacionada ao competitivo com OW 2. Eu fico muito triste em ver como OW ficou com algumas decisões de balanceamento e principalmente de como lidaram com a Contenders e o preço do game.
Tinha de tudo pra ser um GOAT."
"1488",1362912020203515904,"2/19/21 AFTERNOON WATER UPDATE:

As of 4 p.m. on February 19th, the average pressure is the same as the morning update at 63 PSI (within the optimal range). The water boil notice is still in effect, haven't gotten information from Houston on testing timeline yet. https://t.co/QxsGgTXzEy"
"1489",1362912019322572800,"@marquisdecalmes @StoenyB @BrianLockhart Great! Also, read the report put out by Shawn Hackett on RV. His weather/climate predictions are based on long-term solar/planetary cycle research. Am pretty sure there are references listed in his report."
"1490",1362912017712115712,"@gingeek @kingmanmarie39 And if they turn off the water open all faucets tub faucet outside faucets and flush toilet to get all water out of pipes."
"1491",1362912011793756160,"like they didn’t somehow fake a snowstorm and freeze the area ya fucking wackos

it’s called climate change. maybe y’all could start believing in that for once. science has predicted this for decades. try believing in science sometime!"
"1492",1362912011659714560,"@Marina_Sirtis LOL the power in California goes out so often it's a regular occurrence and it's run by Democrats.  Does the same principle apply there, you get the government you deserve?"
"1493",1362912009881280512,"It's official:  2nd longest cold streak in South-Central Texas history w/108 consecutive hours &lt;= 32 at #SAAirport. The 6.2"" snow on Sunday-Monday marks new monthly snow record for Feb in the Alamo City &amp; was 5th highest 2-day total ever. #SATX #TXwx https://t.co/Am3RE556zd"
"1494",1362912009881280512,"It's official:  2nd longest cold streak in South-Central Texas history w/108 consecutive hours &lt;= 32 at #SAAirport. The 6.2"" snow on Sunday-Monday marks new monthly snow record for Feb in the Alamo City &amp; was 5th highest 2-day total ever. #SATX #TXwx https://t.co/Am3RE556zd"
"1495",1362912009721946112,"@AllyBrooke It’s a beautiful day here in San Antonio. The snow finally cleared up. ❤️ love you!"
"1496",1362912008019079168,"I don't care about Kim and Kanye's divorce. I care about the 2 million people living without power in Texas! Climate change should be all over the news after seeing what is happening in TX"
"1497",1362912008019079168,"I don't care about Kim and Kanye's divorce. I care about the 2 million people living without power in Texas! Climate change should be all over the news after seeing what is happening in TX"
"1498",1362912005099835392,"#Texas global freezing. We are told not to considers this. Even though it has happened several times. Comet strike, Sun down cycle. Ocean current move to the middle to flow better from equator, Super volcano eruption, poles flip. So many things can and will freeze planet. Truth."
"1499",1362912001744281600,"They say Storm was going to come Houston but it don’t come  they be lie 🤦🏻‍♂️😂 but we got snow that all we got and was cold asf 😩 and then power when off in Houston"
"1500",1362912001744281600,"They say Storm was going to come Houston but it don’t come  they be lie 🤦🏻‍♂️😂 but we got snow that all we got and was cold asf 😩 and then power when off in Houston"
"1501",1362912001123565568,"@ProspectsLive @ProspectJesus @mdthompFWFB @EddyAlmaguer Jacob Amaya's absence was surprising after recently seeing FG's bullish review (60 hit, every day SS) so I'm wondering how his profile (one based on ""polish""/strike zone discipline rather than power/physicality i.e. measurable figures) is incorporated into his overall hit tool https://t.co/6GrSCmbEgG"
"1502",1362911997659148288,"@atxbazan Well, in advance of the next storm you can come up here or we can all pull a Ted Cruz and meet in Cancun. Glad you and the family are ok. Cheers brother!"
"1503",1362911995490574336,"@RandyLPhelps @AOC @LaCongresista NYC power grid has not failed."
"1504",1362911990969212928,"St. Joe, Waterproof, Ridgecrest, Clayton, Ferriday, and Newellton water is on the way from myself and C Travis Johnson is sending!!!

Thanks to my brother and friend Tyrone Dickens who is yet on another transport trip!!! https://t.co/DJrRDkudHb"
"1505",1362911990969212928,"St. Joe, Waterproof, Ridgecrest, Clayton, Ferriday, and Newellton water is on the way from myself and C Travis Johnson is sending!!!

Thanks to my brother and friend Tyrone Dickens who is yet on another transport trip!!! https://t.co/DJrRDkudHb"
"1506",1362911990969212928,"St. Joe, Waterproof, Ridgecrest, Clayton, Ferriday, and Newellton water is on the way from myself and C Travis Johnson is sending!!!

Thanks to my brother and friend Tyrone Dickens who is yet on another transport trip!!! https://t.co/DJrRDkudHb"
"1507",1362911990969212928,"St. Joe, Waterproof, Ridgecrest, Clayton, Ferriday, and Newellton water is on the way from myself and C Travis Johnson is sending!!!

Thanks to my brother and friend Tyrone Dickens who is yet on another transport trip!!! https://t.co/DJrRDkudHb"
"1508",1362911985764073472,"@oneunderscore__ I just watched a tiktok where a Texas dude said the snow was fake because it didn't melt.  The fridge/freezer must seem like magic to him"
"1509",1362911985122217984,"@realglaceon2001 in singapore we have ice cream uncles who like go around with carts and one of the things they have is ice cream bread so its like a block of ice cream sandwiched between this rly sweet bread its actly just green and pink but we call it rainbow idk why LOL https://t.co/pXnrFybMdf"
"1510",1362911984539340800,"Finally was able to get out and drive in all this snow mess. Thinking I may make a vlog of my adventures tomorrow with sledding etc. What y’all think?"
"1511",1362911977790713856,"Great read here from ⁦@ArponBasu⁩ and ⁦@MAGodin⁩ on a variety of #habs topics. 

Basu and Godin: A Canadiens ice time rant, pushing back the draft and more  https://t.co/s8R849a3j3"
"1512",1362911972719788032,"I hate snow, everything about it makes me so angry lol how have I lived in the north east my whole life and still not even at least accustomed to cold lol #ihatesnow #ihateithere #miserable #loathe #satanismydaddy https://t.co/W2mrjMt1hD"
"1513",1362911971641856000,"@KateTheFlame1 @CoolMattDavis @KylePlantEmoji we already know that Mars is geologically ancient. Most of its surface is as old as its formation, the rest is as old as one big impact event which flattened its north, and what remains after that is just wind and water eroded structures and more recent impact craters."
"1514",1362911971159339008,"Great lunch, the Sasquatch was amazing and the ice cream as well. thanks @GQueBBQ and #GoBuffs https://t.co/yzwWrBLjZl"
"1515",1362911966826741760,"@DGComedy @Stephan29894742 BETO cares! While @tedcruz was on vacation in Cancun, I was trying to keep my family from freezing to death bc we had NO power &amp; NO heat in -6 wind chill temps! My elderly neighbor couple burned chairs to keep themselves warm😥 What is wrong with him!"
"1516",1362911964066967552,"Brokenhearted to learn this @ricealumni lost her three children &amp; mom in a fire during the #Houston power catastrophe. Help if you can: https://t.co/trEWWRh0LH @GovAbbott @ERCOT_ISO @tedcruz @KHOU @RiceUniversity @SylvesterTurner @abc13houston @JoeBiden @BetoORourke @KPRC2"
"1517",1362911962947088384,"@SoundsClips @UltravoxUK Cathedral Oceans was a few years back, the audience was so bizarre, lots of over 70’s who were friends of the cathedral types and Foxx fans after he finished I got some pics of his synths, I’ll try and post them,sadly weather stopped outside show but hall in the castle was dreamy"
"1518",1362911962288381952,"今週は初週だから僕が僕じゃないみたいのPV回すの優先の方もいるし、
8月から続くこのM📺のリクエストを今週も！という方もいるし、
どの考えがあっても【強制しない】team SixTONES本当格好良いんだよなぁ
Imitation Rain、JAPONICA STYLE、NEW ERAに続いて嬉しかったな。"
"1519",1362911958647926784,"As Texas deep freeze subsides, some households now face electricity bills as high as $10,000 https://t.co/3NPelc3udx via @nbcnews"
"1520",1362911956730974208,"@billgreig2 @MagicalOverload @JamesLo18168710 I also lived in a single wide trailer in the 1970s, thru a massive, many weeks long blizzard next to Ft Campbell, Ky where I was stationed

Also another trailer while in college in the 1980s

Both times, we had some massive storms in our area, with power outages"
"1521",1362911953350516736,"@TuffsNotEnuff @AOC @LeslieMarshall @LaCongresista I get your point those mean incompetent people knew the 100 year storm would hit and they ignored their obligation to get ready for it. Lot of calls for subaortic temps in Texas"
"1522",1362911952742141952,"@j0B8nDNo2K8Lc2h @XHNews When the USA looks at China’s bargaining power and leverage with Russia and other trading partners, world trade is at the forefront.  However, China may place blame when and upon whom it chooses, just like it has about redefining corruption and getting rid of any evidence. Scary."
"1523",1362911952742141952,"@j0B8nDNo2K8Lc2h @XHNews When the USA looks at China’s bargaining power and leverage with Russia and other trading partners, world trade is at the forefront.  However, China may place blame when and upon whom it chooses, just like it has about redefining corruption and getting rid of any evidence. Scary."
"1524",1362911952742141952,"@j0B8nDNo2K8Lc2h @XHNews When the USA looks at China’s bargaining power and leverage with Russia and other trading partners, world trade is at the forefront.  However, China may place blame when and upon whom it chooses, just like it has about redefining corruption and getting rid of any evidence. Scary."
"1525",1362911952742141952,"@j0B8nDNo2K8Lc2h @XHNews When the USA looks at China’s bargaining power and leverage with Russia and other trading partners, world trade is at the forefront.  However, China may place blame when and upon whom it chooses, just like it has about redefining corruption and getting rid of any evidence. Scary."
"1526",1362911952305934336,"Storm #AuringPH slightly weakens as it nears Caraga https://t.co/KWRalSmA8U"
"1527",1362911951911870464,"@POTUS Texas freeze is proof of climate change. It is not about ""warming"", it is about the extreme weather events."
"1528",1362911950406049792,"If y’all have the means or need guidance on a career path, I highly recommend paralegal school. Cheaper than law school, easier to find jobs, and knowledge of the law &amp; court procedures  = power. Arm yourself."
"1529",1362911947751096320,"Michigan's vaccine shipments delayed by weather conditions https://t.co/kx89SP7cbS via @detroitnews"
"1530",1362911946501152768,"""“Texas is a gas state,” said Michael Webber, an energy resources professor at the University of Texas at Austin.""

No, frozen wind turbines aren’t the main culprit for Texas’ power outages: https://t.co/7anZer91RI via @TexasTribune"
"1531",1362911946501152768,"""“Texas is a gas state,” said Michael Webber, an energy resources professor at the University of Texas at Austin.""

No, frozen wind turbines aren’t the main culprit for Texas’ power outages: https://t.co/7anZer91RI via @TexasTribune"
"1532",1362911945842597888,"if i see one more person in ig comments about how “wahhh we have -20 weather all year, y’all are just weak” i will fade from existence"
"1533",1362911945825869824,"@foodwishes I have electricity, water, internet and cell phone service.  In Texas, that's a huge improvement over much of the past week."
"1534",1362911945632976896,"Honeoye Falls, NY Weather: 02/19/21 18:48 PM:  temperature 27f humidity 80% dewpoint 22f pressure 1019.5mb rain last hour 0.00inches rain"
"1535",1362911945012174848,"Honeoye Falls, NY Weather: 02/19/21 18:48 PM:  since midnight 0.01inches rain last 24 hours 0.01inches"
"1536",1362911943292555264,"I don't understand. Don't they have portable generators that can run texas? I used to work at a hospital that could go ""off grid"" for an entire month. That includes food and water. What the hell is happening here?"
"1537",1.362911937236e+18,"Fake book is dead in the water. World Leaders Decry Facebook’s ‘Anti-Democratic’ Censorship in Australia https://t.co/RUEp2c2O1s
 
Download our app to read more at https://t.co/29wz7TnPUR"
"1538",1362911936602595328,"Really hope the ice rink I'm Toronto will be a main part of the map (with ice physics ofc), or at least a solid structure so the workshop andy's can make use of it."
"1539",1362911935143026688,"POWER HOUR - 6 Week Program Starts Sunday ✍🏽

Sunday’s at 8:30AM - Men Only Group: The Art of Manliness, w/Jeff

Wednesdays at 6PM - w/Jill 

Thursdays at 6AM - w/Jeff 

Saturdays at 7:45AM - w/Jill #powerhour #exercise #circuittraining #workout #healthandfitness #buffalo https://t.co/8yhRZCKRKB"
"1540",1362911933544865792,"Texas oil and electricity takeover giant T.Boone Pickens  was impressed by Ontario Power Authority electric grid. Ontario &amp; Canada sure dodged a bullet Pickens lost his bid to break into our market. #cndpoli #Ontario #TexasPowerOutages   https://t.co/jISltPFB0k https://t.co/d3R0sGtWYC"
