,Datetime,TweetId,Text
951,2021-02-19 23:57:58+00:00,1362914352651587589,"That was tough work.   I spent the last 2 hrs or so watching the plumber replace our hot water tank AND I listened to part of the covid presser.

I'm exhausted."
952,2021-02-19 23:57:57+00:00,1362914352182030336,Unfortunately we have lost power... again. Closed up.
953,2021-02-19 23:57:57+00:00,1362914352156844032,"@MalcomOSX mountain dew with a death star ice cube in it while painting warhammer 40 k units, lets not leave out any important context here"
954,2021-02-19 23:57:57+00:00,1362914351502426114,The forecast here calls for a hard freeze warning tonight and tomorrow and I am not looking forward to it. I hate the cold. 😖
955,2021-02-19 23:57:57+00:00,1362914351225729024,@LustrousLynx @RamzeezTheGreat @daniburgz Don’t get me wrong I think she is very talented and she’s one of the best selling female singer of all time but look at this numbers: She was 50th in December the power of All I want for Christmas! now 246th her music is not current anymore that’s all I’m saying ✌🏽 https://t.co/G9E7Y7uwxl
956,2021-02-19 23:57:57+00:00,1362914350802034691,@KaimTime So fluffin adorable. I wanna play in snow too. *jumps in snow* https://t.co/9zS0hUERuR
957,2021-02-19 23:57:57+00:00,1362914349665419266,I hate very cold weather-
958,2021-02-19 23:57:56+00:00,1362914348017065986,sun is setting and we still don't have power yaaaaaaay
959,2021-02-19 23:57:56+00:00,1362914347798777863,@TheUSASingers Spit my water out! 😂😂😂😂😂 #JohnDenver
960,2021-02-19 23:57:56+00:00,1362914347572486144,HELLO PLS NOT THE POWER GOING OUT OF MY ENTIRE APARTMENT BUILDING
961,2021-02-19 23:57:56+00:00,1362914347509547013,@DuhVera_ It's really not that bad you're just playing it like it's blackout
962,2021-02-19 23:57:56+00:00,1362914345345294340,@PhilledZone Yeah as i said streets of tage
963,2021-02-19 23:57:56+00:00,1362914344925863937,While I have to admit Overwatch 2 does actually seem to be a bigger change than I first thought Blizzard really needed to bring some new content that we could enjoy now. Something like announcing an early release date for the upgrades to the pvp experience really would've helped.
964,2021-02-19 23:57:55+00:00,1362914342937653250,Had my first snow ball fight ever… I got hit in the face… it’s all fun and game until I lose an eye. https://t.co/wmk9dJeTJo
965,2021-02-19 23:57:55+00:00,1362914342736429059,"The reason why teams get worried about giving out huge money for players is because there's a sense of complacency that sets. Skinner shouldve never been given the money he was offered, but his play doesn't equate to his talent level. What does he do off ice? Look there first"
966,2021-02-19 23:57:55+00:00,1362914342665134081,Definitely... to much power for this guy.  Considering he voted for yes for the others over much more than mean tweets.  Never trusted him much.  I always thought he voted like he was GOPer.  Quit playing games. https://t.co/Rgrp9PxJg8 https://t.co/aBpyC6l03c
967,2021-02-19 23:57:55+00:00,1362914342115696647,@LucasGold06 gotta collect snow to get water and this is a good place to melt it
968,2021-02-19 23:57:55+00:00,1362914341863874563,Watching @WWE #NXTUK (#WWE Entertainment).  New Episode - Big Hoss Power (S04E07) #WWELondon #NXTUKLondon #WWEonWWENETWORK #NXTUKonWWENETWORK #WeAreNXTUK #BTSportStudios @WWEUK @NXTUK @WWENetwork https://t.co/4Ulbk2epPT
969,2021-02-19 23:57:55+00:00,1362914341322825730,5 years I studied physics and I still try to grab ice cubes with wet fingers. Fucking knob head
970,2021-02-19 23:57:55+00:00,1362914341050331137,the magic and power of music will always amaze me ... How can someone’s voice can be so powerful that they can move you to the point of making you cry ? I mean I swear I really and totally amazed by it..
971,2021-02-19 23:57:55+00:00,1362914339993251840,@rain___flower 親孝行してきます🥰
972,2021-02-19 23:57:54+00:00,1362914339758481414,"@jameson_power @leona_Mck_ @NicolaSturgeon @aaroncrawford07 Oh, and the second.  Terrifying"
973,2021-02-19 23:57:54+00:00,1362914339058049028,Kept water in giant water drums. Had to boil and filter it for drinking water//bathing.
974,2021-02-19 23:57:54+00:00,1362914338730897409,@JimDavisPhilly @nice_learning @sansculottestoo @BobooTobian @sexy_robotnik @yagigote @IBeetman @velma__fan @a_bonarlaw @velma_fan @phuketamine @EGattignolo @Starscape14 @JBonniego @make_it_snow @achtung_maybe @beans_n_bops @TheClickPit @FalklandsWars @Jimmy_z_loser @BillEllson @TerryNPirates @Jockamo13 @GillAmbrose2 @hidIive @IDroveABMW @WillowVane @ProudRepubUSA1 @jarheadbinks @Skrrt__Vonnegut @ChrisTweetsLLC @forpush @TheSuperTagCrew @scrueggs @brandocalriss11 @Genki_Slime @pazsalamshaanti @posting @Patriotgamer45 @ANorhawitz @the_antrik @Jacobkeeler5 @tedcruz @irishgal53 @DropDeadFred_10 @solidarity1986 gym how long after this photo was taken did the rest of your hair fall out?
975,2021-02-19 23:57:54+00:00,1362914337984159745,@Nana_tw_ice いやただ眠くなるタイプだから笑
976,2021-02-19 23:57:54+00:00,1362914337069891593,it was so much snow stuck on my bumper it was making my tires slide 🙄  i had knock all that shit off
977,2021-02-19 23:57:54+00:00,1362914336981721089,"@HollanLee @BetoORourke @chefjoseandres Thank you. They live in rural area east of downtown. They drive a little bit, but if the weather gets too bad, they will likely stay in. A list would be great though."
978,2021-02-19 23:57:54+00:00,1362914336960733184,おかしい…結構知名度高くなってるのにネズミの神さまのコスプレ1度も見かけない…？
979,2021-02-19 23:57:54+00:00,1362914336897978369,No electricity/running water is basically how I grew up in my home country. We had to buy a generator and transformer cause the power went out so frequently.
980,2021-02-19 23:57:54+00:00,1362914336092475392,"I’m STOKED for #Diablo2Resurrected... And apprehensive still over #diablo4. Although, bringing ear trophies back is awesome. @Blizzard_Ent"
981,2021-02-19 23:57:54+00:00,1362914335878651904,@urourokitan しっかりしているので勝手に1〜2歳くらい年上かなぁと思ってたら1つ下でしたねぇ(  ◜௰◝  )
982,2021-02-19 23:57:53+00:00,1362914335232847877,I can't believe that Blizzard guaranteed I would stay subscribed so I could meet the infinite pirate dragon this is the best
983,2021-02-19 23:57:53+00:00,1362914333785608193,ダマカス集めダメでした
984,2021-02-19 23:57:53+00:00,1362914333274103811,"When in the ice fields of Physis, always come prepared. Yes, I'm one of those weirdos that dresses for the trip. If you can see your character's breath, it's freakin' cold. @MabiOfficial #Mabi #mabimemories https://t.co/VupiaCMzYT"
985,2021-02-19 23:57:53+00:00,1362914333051801602,This is so outrageous. Y’all are legit just preparing for the nice weather next week. Greedy and selfish. https://t.co/sxm6Xo2YYa
986,2021-02-19 23:57:53+00:00,1362914332439379968,"""Last call for anyone who might be interested in learning how to ice skate! By the end of the day, I'll be contacting those who are interested. So far..I only have two on my list who are."""
987,2021-02-19 23:57:53+00:00,1362914332246384642,"@luciernaga_snow 団活タグから失礼します。
ソーレ・ポモドーロの団長をしておりますトマトと申します。

団の雰囲気は社会人多めで落ち着いておりますが、毎週土曜日にディスコで高難度や希望のマルチを団内討伐しております。

ご一考いただけますと幸いです。 https://t.co/6gxIGyRLWm"
988,2021-02-19 23:57:52+00:00,1362914331373961216,@MsBiancaAgain Is this effect from the snow storm??
989,2021-02-19 23:57:52+00:00,1362914330103009280,heart 💔 been broke 📉 so many times ⏰ i don’t know 🤔 what to believe 💯 mama 👩‍❤️‍💋‍👩 said 🗣 it’s my fault 😢 it’s my fault 🤦🏻‍♂️i wear my heart ❤️ on my sleeve 💪 i think it’s best 👍🏻 I put my heart ❤️ on ice 🧊
990,2021-02-19 23:57:52+00:00,1362914328308051968,Everybody from up north hate snow lol you ain't special https://t.co/kRcRvZH4xR
991,2021-02-19 23:57:51+00:00,1362914326982533122,"@zac_wilson87 I had a weather induced 4 day vacation, it sucked."
992,2021-02-19 23:57:51+00:00,1362914326873595906,@NinaMeelah @adamugarba Vote the evil out and give power to the person you believe in.
993,2021-02-19 23:57:51+00:00,1362914326735187970,@Simply_Rain_S Me!
994,2021-02-19 23:57:51+00:00,1362914325195726852,Snow ManのGrandeur4位おめでとう🎉
995,2021-02-19 23:57:51+00:00,1362914325162315777,Listen: Why so many Texans still don’t have water - The Washington Post https://t.co/LlsD9MTYTS
996,2021-02-19 23:57:51+00:00,1362914323908206598,Damn I hate to admit it...... but my girls Audi drives better in the snow than my bmw
997,2021-02-19 23:57:51+00:00,1362914323304218641,Boruto’s Story started getting fucky when this chapter dropped and act like tailed beasts used at full power are like all eight gates open
998,2021-02-19 23:57:50+00:00,1362914321756540934,"@fcbmoeee its wild how a fanbase can determine how a footballer is viewed, people don't realize they have a lot of power"
999,2021-02-19 23:57:50+00:00,1362914321081147396,me 2day in water class https://t.co/2oEXYG68hS
1000,2021-02-19 23:57:50+00:00,1362914320389177344,@MZHemingway Just in time for our water and power to come on.  I had my first shower since Sunday today
1001,2021-02-19 23:57:50+00:00,1362914319474831365,"The snow has mostly covered my solar lights, but melted off the solar panels. This is the result. https://t.co/IjLS1evrpl"
1002,2021-02-19 23:57:49+00:00,1362914318447222784,I was anticipating BBDW for awhile but the final product came out like dog water.
1003,2021-02-19 23:57:49+00:00,1362914317931225088,"@ZewuJunofGusu ""Yes, that would be nice"" he nodded and continued cleaning himself.

When Lan Xichen left he remained still for a while before he gripped the cloth so tightly and slowly slumped down the water. He didn't know if he should freak out or what but THAT just happened!"
1004,2021-02-19 23:57:49+00:00,1362914316345880582,@nandaschneiider @storm_ofmylife a tristeza mds tô morta
1005,2021-02-19 23:57:49+00:00,1362914314693263362,@MUGIW4R4Y4 Bota o Enel em Water 7
1006,2021-02-19 23:57:48+00:00,1362914314554912768,"@WilsonCazarre @PlayOverwatch Pensa assim, pelo menos você não jogava HOTS, a blizzard só esqueceu daquilo"
1007,2021-02-19 23:57:48+00:00,1362914314181607424,@SNicholsonDT I think everyone in the world knows it’s dead in the water now Steve.
1008,2021-02-19 23:57:48+00:00,1362914313841872897,"Ok Blizzard, tu tem minha atenção novamente

Mas podia ter saído pelo menos uma previsão da data né😕 https://t.co/idmTvlWVLo"
1009,2021-02-19 23:57:48+00:00,1362914313078382598,"Guys the sun is out, and I’m like so happy, I missed it😭😭😭 But the roads have even more ice so be careful🙏🙏🙏"
1010,2021-02-19 23:57:48+00:00,1362914312260567045,"Put this game on ice, Guins."
1011,2021-02-19 23:57:48+00:00,1362914312151425026,@pickle_water I've only ever found them in one place.
1012,2021-02-19 23:57:48+00:00,1362914312029761537,"@MildraTheMonk Nice! We don’t have much of a winter here (except in the mountains), very little snow, just three months of rain, mud, and dormant plants. Spring is when it warms up and everything blooms."
1013,2021-02-19 23:57:48+00:00,1362914312008957959,"El anime: esa cosa
La verdad que esta serie es genial y se supera a cada cap
https://t.co/t7RZMXhwRB"
1014,2021-02-19 23:57:48+00:00,1362914310985453568,"Working in Saturdays. For me, it's therapeutic! :') https://t.co/ydF0aej9Rc"
1015,2021-02-19 23:57:48+00:00,1362914310805151746,@RogerClark41 @NY1 Ya gotta run the car with the heat on &amp; recirculate to do the external ice right. And PS remember to leave your windshield wipers up before a storm. Also use clean sand on the sidewalks in addition to calcium chloride. It's much cheaper and very effective on top of ice. Cheers.
1016,2021-02-19 23:57:48+00:00,1362914310666608642,@ArcadiaEconomic @aduehren Seaholm is not a functional power plant anymore. Decommissioned in 1989. It's been redeveloped into a multiuse residence and commercial building.
1017,2021-02-19 23:57:48+00:00,1362914310662606850,"Nothing like shoveling a driveway, going inside to warm up, then looking out the window and having the same amount of snow back on the driveway.  Love👏 It👏"
1018,2021-02-19 23:57:47+00:00,1362914308917628930,@ShannonFreshour Manchin has far too much power given his compromised position - we need a Republican to neutralize the threat he poses.
1019,2021-02-19 23:57:47+00:00,1362914308582219776,@JeromeAdamsMD Alright Dr. Jerome.  I notice that you mention vaccines a lot in your tweets.  I think that it's a bummer that a lot of the vaccines can't get to people because of the snow.  But a hidden advantage is the colder the earth gets the more cold will kill germs.
1020,2021-02-19 23:57:47+00:00,1362914308544286722,"@Water_from_dam 貧困は、全てが自分の責任では無いと思いますが、そこから抜け出すことが人任せ、国任せの人は、確かにいますね。
個人的には残業代の問題は、労働者の意識の問題もあると思います。会社に雇ってもらっているではなく、労働力を自分の意志で会社に提供していると意識を変えていくべきだと思います。"
1021,2021-02-19 23:57:47+00:00,1362914307780923394,@hornykidsadcity @KAYVEE___ Can’t relate cuz most the snow melted in my area 💀💀
1022,2021-02-19 23:57:47+00:00,1362914307697164290,Update: Conditions: Snow/Ice: on multiple routes in Bland Co. Potential Delays. 6:56PM
1023,2021-02-19 23:57:47+00:00,1362914307491696644,"The last few days have been fun. I went to Lowe’s on Thursday but so did everyone else for PVC and whatever to fix pipes.

Bought hose clamps, Flex tape a/ some other things for emergency repairs since plumbers are busy as hell and people have been without water for almost a week"
1024,2021-02-19 23:57:47+00:00,1362914307139244032,"@switchmom oh they do, but does blizzard entertainment?"
1025,2021-02-19 23:57:47+00:00,1362914306715648002,I got Snow all dressed up for her first doctors appt😭 💙
1026,2021-02-19 23:57:47+00:00,1362914306657030145,Update: Conditions: Snow/Ice: on multiple routes in Grayson Co. Potential Delays. 6:56PM
1027,2021-02-19 23:57:47+00:00,1362914306602512384,#Memphis Need water? 👇 https://t.co/kTt1iYF2iE
1028,2021-02-19 23:57:47+00:00,1362914306543808513,"NASCAR has declared a wet weather start for tonight's Truck race.

#NASCAR #BrakeBest159"
1029,2021-02-19 23:57:47+00:00,1362914306363428866,I BETTER NOT HEAR A SINGLE MF COMPLAIN ABOUT 100 and SOMETHING DAGREE WEATHER WHEN SUMMER GETS HERE
1030,2021-02-19 23:57:46+00:00,1362914305289703425,Alexandria Ocasio-Cortez Is Doing Ted Cruz's Job To Provide Texas Storm Aid https://t.co/wBNrOk8EYd
1031,2021-02-19 23:57:46+00:00,1362914305084022786,"@MindyCarr1 Sorry, I couldn’t hear you over my hair dryer - dishwasher - washing machine - TV - karaoke machine - snow cone maker - and carousel all running at once! 💥😀⚡️"
1032,2021-02-19 23:57:46+00:00,1362914304899444737,@sltrib I think Mitt is doing what he was elected to do .. it is a shames that so many republicans put party and power over country and the citizens they are suppose to be working for
1033,2021-02-19 23:57:46+00:00,1362914304689897476,Ike &amp; Pokémon Trainer go to Skyworld for a b e a utiful power fuck.
1034,2021-02-19 23:57:46+00:00,1362914303700066308,"Blizzard announcing OW2 and saying y'all getting a new map next year is wild... Folks on OW1 are starving having to play volskaya, paris &amp; temple of anubis constantly 😭"
1035,2021-02-19 23:57:46+00:00,1362914302978494464,@mobue_cos 無理せんこと(´･ω･`; )
1036,2021-02-19 23:57:45+00:00,1362914301716103168,@gqone2 @WSJ Nice job blaming those NOT in power
1037,2021-02-19 23:57:45+00:00,1362914299652558849,"@MysterySolvent He could always post an old photo.  He's probably somewhere with power, even if his house doesn't have any."
1038,2021-02-19 23:57:45+00:00,1362914299069480966,@jungwonhd he’s holding too much power the world can’t take it yet-
1039,2021-02-19 23:57:45+00:00,1362914298444607488,The most exciting part of miss Uri to me was that during the rolling black outs I would make up a song every time the power would go out
1040,2021-02-19 23:57:44+00:00,1362914297442140162,"@f78de6a3ecea4d5 I hope that you didn't have too much rain, Marta!!"
1041,2021-02-19 23:57:44+00:00,1362914297123377153,"O game padrão que sempre existiu não teve NENHUMA novidade. O game é muito bom já pra eles focarem em melhor os sons, visuais do jogo. ENTENDA BLIZZARD, O JOGO JÁ É BONITO!"
1042,2021-02-19 23:57:44+00:00,1362914296326414339,@nihilishtick @BobooTobian @yagigote @IBeetman @velma__fan @nice_learning @Christie_Malry @a_bonarlaw @velma_fan @phuketamine @EGattignolo @Starscape14 @JBonniego @make_it_snow @sansculottestoo @achtung_maybe @beans_n_bops @TheClickPit @FalklandsWars @Jimmy_z_loser @BillEllson @TerryNPirates @Jockamo13 @GillAmbrose2 @hidIive @IDroveABMW @WillowVane @ProudRepubUSA1 @jarheadbinks @Skrrt__Vonnegut @ChrisTweetsLLC @forpush @TheSuperTagCrew @scrueggs @brandocalriss11 @Genki_Slime @pazsalamshaanti @posting @Patriotgamer45 @ANorhawitz @the_antrik @Jacobkeeler5 @tedcruz @irishgal53 @DropDeadFred_10 @solidarity1986 yeah the marmaduke guy
1043,2021-02-19 23:57:44+00:00,1362914296003391489,@wellingtontomo cause heartbreak weather is superior  https://t.co/8ApVqzrWu2
1044,2021-02-19 23:57:44+00:00,1362914295894466564,What a fascinating conversation about #TexasFreeze! Thanks so much to @JesseJenkins @CLaFleurEnergy for joining me on @ColumbiaUEnergy podcast to discuss the causes and lessons of the catastrophic power outages this week. Coming soon! #ColumbiaEnergyExchange. https://t.co/LVPJYwBO51
1045,2021-02-19 23:57:44+00:00,1362914295353282560,@CageRage87 @MintMilana https://t.co/9IYYGH4ElU
1046,2021-02-19 23:57:43+00:00,1362914293038080004,People who chew ice cream deserve less.
1047,2021-02-19 23:57:43+00:00,1362914292857724932,j’y pense (Sardoche qui joue Freeze Raël au piano)
1048,2021-02-19 23:57:43+00:00,1362914292614406144,Imagine how much FREEDOM we'd have if we banned the government from running utilities! Just like Texans have with their private power grid! 🤦‍♂️ @RepDrewHansen https://t.co/Sp08nJUpGW
1049,2021-02-19 23:57:43+00:00,1362914291406503938,I hope he slip on ice
1050,2021-02-19 23:57:43+00:00,1362914290282369025,haan da kuma ituloy jay power interruption sapayla kuma 🤩
1051,2021-02-19 23:57:43+00:00,1362914289665773571,"""อรุณสวัสดิ์นะ~""

""ถ้าวันนี้หิมะตกลงมาก็คงจะดีนะ"""
1052,2021-02-19 23:57:42+00:00,1362914289036767233,@kaizostar WAAAHHH
1053,2021-02-19 23:57:42+00:00,1362914288776613888,"@BaileyCarlin That’s a pond 1 block away that lost power. Bunch of dead ducks, 100s of dead turtles and fish https://t.co/JOsZAALVUc"
1054,2021-02-19 23:57:42+00:00,1362914288432795651,Texans Are Dying Without Power and Heat While Their Governor Rants About the Green New Deal https://t.co/7GOsAklscb via @jezebel
1055,2021-02-19 23:57:42+00:00,1362914288172740610,@CacheCoins Oh my goodness!! Thankfully we haven’t lost any power. The big thing here is the possibility of running out of natural gas for our furnaces. Thankfully we are expecting warmer weather next week 😁.
1056,2021-02-19 23:57:42+00:00,1362914287967109121,"— The Puller is everything I LOVE, Blind, Tall, uses her mind/hands to attack, tendrils, and OMNIC?!?!. She HAS to be a character pleaseeeeee. @PlayOverwatch @Blizzard_Ent

#Overwatch #overwatch2 #BlizzConline #OW2 #OW #ThePuller https://t.co/SewHZyNA0Q"
1057,2021-02-19 23:57:42+00:00,1362914287040294918,"@adamscrabble @yohiobaseball @TheLastRefuge2 They may have power and control but do you know what they don’t have?

(⌐💥_💥)"
1058,2021-02-19 23:57:42+00:00,1362914287019155457,"GO FIRST CLASS WITH H CLASS
BMR “HTA ATLAS®” VERTICAL MOTOR SERIES
Video of fantastic design  https://t.co/TWR4KCTkKN
BMR IS YOUR VERTICAL MOTOR SUPPLIER FOR CRITICAL PUMPING APPLICATIONS
#irrigation #electricmotor #turbinepumps #energy #waterwelldrilling #water #farming #farms https://t.co/NTS5CeoJqM"
1059,2021-02-19 23:57:42+00:00,1362914286230671361,"@Anthony05709552 @BoomstickFTTW @jeremynewberger NOT TRUE!!  There was, and continues to be, plenty to be done!!  People are without electricity, heat, water, can you imagine!  Supply chain is disrupted, so food is running low in stores!  It's a major disaster, and could have been prevented with leadership!"
1060,2021-02-19 23:57:42+00:00,1362914285991710721,Once you say “ water nasty “ or “ why you need 2 rags “ ik all I need to know 🤮🤣
1061,2021-02-19 23:57:41+00:00,1362914284590821376,@storm_ofmylife Vou me hitar
1062,2021-02-19 23:57:41+00:00,1362914283110154244,"@mkeljgt500kr @RepSylviaGarcia Actually, it does.  If you've ever mopped a floor and poured the dirty water bucket down the john, you'd know that it flushes itself automatically"
1063,2021-02-19 23:57:41+00:00,1362914281927434243,"Right now: Smoke, Temperature: 21C, Humidity: 32, Wind: From ENE at 3.09KPH, Updated: 5:27AM #Ahmedabad #Weather"
1064,2021-02-19 23:57:41+00:00,1362914281382100992,"Wait, people still give a shit about Blizzard after they acted like huge turds multible times in the past?"
1065,2021-02-19 23:57:41+00:00,1362914281231052801,@__WillYoung Ion like that not this soon. Sasuke now reigns over everyone rn power wise smh
1066,2021-02-19 23:57:40+00:00,1362914281096962049,"I’m just so thankful for electricity, water, and a roof over my head!! God please save these people suffering from the weather!!"
1067,2021-02-19 23:57:40+00:00,1362914279985405957,"Blizzard revealed plenty of details and footage about #Overwatch2's story campaign, gameplay, maps, new hero looks, and much more.😶 #Overwatch https://t.co/90MEZChpZS https://t.co/W5yt7IZIVM"
1068,2021-02-19 23:57:40+00:00,1362914279855374342,@ASoftstar no rain there?
1069,2021-02-19 23:57:40+00:00,1362914278932578304,@shadetreader I feel you. We finally have power but haven’t had water in three days.
1070,2021-02-19 23:57:40+00:00,1362914278655852545,@syraob @ToluseO Thank God for a bit of snow. #SnowStorm2021 cancelled in-person classes around here and it is just as well; by the time they start up in earnest the kids will have #COVIDVaccine
1071,2021-02-19 23:57:40+00:00,1362914278207082496,@SuccubusTiddies @common_stickbug @nostalgic_jpg @OldMemeArchive I HAVE THE POWER OF GOD AND ANIME ON MY SIDE! https://t.co/xPO5bZcyKF
1072,2021-02-19 23:57:40+00:00,1362914277577936896,"@DopestQueenUno @RobinDiAngelo BLM is about power and putting fear in people, not about ending racism."
1073,2021-02-19 23:57:40+00:00,1362914277271752704,@leopardladyy53 I hear ya!! The weather definitely hasn’t helped and I’ve just been so blah which in turn I get in my head and that’s never a good thing!! Lol
1074,2021-02-19 23:57:39+00:00,1362914276634030081,"@s_fukka_sm 当落の日は繋がりにくかったし、もしかして見落としがあるかもなんて思ったけどね…
何回みてもダメだった😭😭
切ないわ🥺
御園座に気持ち切り替えてこ💪🏻💪🏻"
1075,2021-02-19 23:57:39+00:00,1362914276625776640,"CT at 27 and snow. “This sucks”  
FL at 63 and rain. “It’s freezing”.🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/EBcF8rA3j3"
1076,2021-02-19 23:57:39+00:00,1362914275094908930,"#CrowdedHouse @CrowdedHouseHQ #FaveArtistTop40
Number 10
Weather With You
LP “Woodface”
Glorious pop that takes an everyday conversational cliche, &amp; wraps a brilliant soulful song around it. Seymours bassline is 🤩 

https://t.co/ghLLQzEpml"
1077,2021-02-19 23:57:39+00:00,1362914274612375554,@OmarComing3 My refrigerator has been down since Super Bowl Sunday. So I am pulling from three coolers of ice and whatever we have left is going to be a lovely meatloaf.
1078,2021-02-19 23:57:39+00:00,1362914272750178306,Indigenous Peoples' Power | The Laura Flanders Show https://t.co/ZclSc2xiTf
1079,2021-02-19 23:57:38+00:00,1362914272725012481,Friendly reminder that Vanilla Ice did white rap before Eminem.
1080,2021-02-19 23:57:38+00:00,1362914272192434176,@Blizzard_Ent how could you do this
1081,2021-02-19 23:57:38+00:00,1362914272183992323,@sexy_robotnik @beans_n_bops @nice_learning @sansculottestoo @BobooTobian @yagigote @IBeetman @velma__fan @Christie_Malry @a_bonarlaw @velma_fan @phuketamine @EGattignolo @Starscape14 @JBonniego @make_it_snow @achtung_maybe @TheClickPit @FalklandsWars @Jimmy_z_loser @BillEllson @TerryNPirates @Jockamo13 @GillAmbrose2 @hidIive @IDroveABMW @WillowVane @ProudRepubUSA1 @jarheadbinks @Skrrt__Vonnegut @ChrisTweetsLLC @forpush @TheSuperTagCrew @scrueggs @brandocalriss11 @Genki_Slime @pazsalamshaanti @posting @Patriotgamer45 @ANorhawitz @the_antrik @Jacobkeeler5 @tedcruz @irishgal53 @DropDeadFred_10 @solidarity1986 LOL You're still with HER?
1082,2021-02-19 23:57:38+00:00,1362914271257006082,"Bitcoin hits new ATH at $56K!

The power of using memes as a form of communication helps a lot.

While people are laughing at you, you are gaining tremendous progress.

Well, #NFT is the next big thing! 🚀"
1083,2021-02-19 23:57:38+00:00,1362914271001251852,@kellywellread Teams makes me crazy.
1084,2021-02-19 23:57:38+00:00,1362914270007164935,"First stream back with power! come hang out :D 
https://t.co/m5kTW6P1w7"
1085,2021-02-19 23:57:38+00:00,1362914269390663680,@_dankou why does blizzard continue to dissapoint me
1086,2021-02-19 23:57:38+00:00,1362914268870541314,"Finnish / Livonian / Estonian translations of ""Let It Go"" (the Livonian one is my own) from the English text ""...My power flurries through the air into the ground..."" to the end.

If only I could add a third voice to that video!
https://t.co/SzuIE5L1PN. https://t.co/eh0bQxM7HT"
1087,2021-02-19 23:57:38+00:00,1362914268627275776,@IowaECHL Barn owls? Snow Leopards? Channel Cats? Renegades? Chaos? Blitz?
1088,2021-02-19 23:57:37+00:00,1362914268388220928,@ml_tatum @CNN After what he did he was a nervous of maybe some of those cold no water Texans  might kick his loser ass  for taken a vacation in the middle of disaster in his state . If trump was president Cruz would still be there and trump would throwing out paper towels
1089,2021-02-19 23:57:37+00:00,1362914267876499458,tô apaixonada menina de cabelo verde no cangote do bloco power rangers não achei mais você por favor entre em contato vc é linda sei q tbm me querias pois não tirava o olho de mim então se olhar esse tuite entre em contato
1090,2021-02-19 23:57:37+00:00,1362914267700350978,"@LimitedChisps fuck off dont be hard on yourself for not  biking? in the snow??? forbidden, thats too far ahah"
1091,2021-02-19 23:57:37+00:00,1362914265724674052,@PotensRubrum -- desperately wishing she had the power of invisibility just then.
1092,2021-02-19 23:57:37+00:00,1362914264751755268,@Itzx_Blue Especially if they don’t have 2 chicken fingers... only 3...
1093,2021-02-19 23:57:36+00:00,1362914264294576129,Why do I have an urge to play Ice Climbers
1094,2021-02-19 23:57:36+00:00,1362914264068022274,Bro Ice Cube really went from fuck the police to writing family movies. That transition is wild
1095,2021-02-19 23:57:36+00:00,1362914263468244994,@CanadianEHF Same here. I mean whe get a boizzard yhen shovel the snow...after that whe run to the nearest tim horton hahaha
1096,2021-02-19 23:57:36+00:00,1362914263392784384,So they're going to send those NICU babies home to people that probably don't have water or heat that doesn't sound very safe https://t.co/23upXH5aDp
1097,2021-02-19 23:57:36+00:00,1362914262960726022,canned dasani water &gt; bottled dasani
1098,2021-02-19 23:57:36+00:00,1362914262897811459,@VENOM_NWOBHM Ice ice baby
1099,2021-02-19 23:57:36+00:00,1362914262222581761,@rgay Power trippin'. He's trash.
1100,2021-02-19 23:57:36+00:00,1362914261194915847,Ahahahaha https://t.co/XATKkgiuFc
1101,2021-02-19 23:57:36+00:00,1362914261123563520,"@FraserLaser1 Alternatively, being white/cishet-passing, and only bringing that up when you want social capital or when you're asking people to support your personal rise to power"
1102,2021-02-19 23:57:36+00:00,1362914261060759558,@JuiceBoxJupiter yes i gave water to my dog
1103,2021-02-19 23:57:36+00:00,1362914260909776900,Tbh as much as overwatch is kind of a meme these days it will always be pretty special to me since it got me into competitive gaming and I met so many people from playing it back in the day. I’m honestly really excited to see more about ow2 and I hope blizzard can deliver
1104,2021-02-19 23:57:36+00:00,1362914260570034180,@PrettyMill1 I don't know how I have allergies with snow on the ground here.  Thank you for this post. ❤
1105,2021-02-19 23:57:36+00:00,1362914260381274112,Not these white kids on CBS having a super spreading ice skating rink
1106,2021-02-19 23:57:36+00:00,1362914260301488131,@eitogogo 昼寝は気持ちいいからねぇ🤣
1107,2021-02-19 23:57:35+00:00,1362914259966001155,@DreamcastGuy I agree the price is to much but does skyward sword need a remake? Maybe some editing but not really a full on remake. Plus considering how bad the last blizzard remake went. Is this a fair comparison?
1108,2021-02-19 23:57:35+00:00,1362914258997174275,My throat is still dry from my walk and I already drank 32oz of water what else does it want from me
1109,2021-02-19 23:57:35+00:00,1362914258854453249,"@traviavalen morniing, eat na bfast and drink a lot of water na diin!"
1110,2021-02-19 23:57:35+00:00,1362914257864716288,"Day 50 of 365

#365photochallenge #rain #raindrop #macrophotography #twitch #twitchaffiliate https://t.co/R7yYaWTl7s"
1111,2021-02-19 23:57:35+00:00,1362914257566892032,"BIG NEWS: after further snow accumulation, neighbor shoveled my side of the drive way!! Big progress!!"
1112,2021-02-19 23:57:35+00:00,1362914256837095425,good weather makes everything better ✨👋🖤
1113,2021-02-19 23:57:34+00:00,1362914255872393218,"@genshnstruggles I am unlucky with artifacts so i got him with 4 plizzard rn, but planning on making 2pcs glad and 2 pcs blizzard(maybe 4 pcs glad) with blackcliff sword and see if that works this is with cryo goblet btw"
